Order,PID,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemod/Add,MasVnrArea,ExterQual,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,TotalSF,HouseAge,TotalBath,MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,Utilities_NoSewr,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_PreCast,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_CBlock,MasVnrType_Stone,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,PoolQC_TA,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_VWD,SaleType_WD ,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
-0.6901597165730661,1.026933061255708,0.0734923800337836,0.03768943149619876,-0.10569831463148302,0.6133266292608588,-0.4911523727464762,0.8181148863311766,0.6310414694729276,2.574231058645642,-0.7108470135856444,0.5859135971877216,0.6696877224781773,-0.2912555089366375,-0.5579844513152216,-0.00014935043901066018,0.8818967441578103,-0.28040962873271325,1.516981595041555,-0.09046347342811142,1.096639871828982,1.087477440976554,-0.25238586792101364,0.7387186513358293,1.2452005227946992,0.18322346184726399,-0.221642123284796,0.7242438456192838,0.9825763261633667,-0.9247702235138276,,0.7349775613754171,0.2925934038486547,0.8075692796140472,0.16325901029422793,4.063319381920939,-0.18353189530665928,-0.3603223148611524,-0.10735735769130637,-0.26211836197470856,-0.06848018200321133,-0.0901604208376181,-1.499403401493245,0.915689108857368,0.6893699372014975,-0.7777651519246076,1.54441690481577,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.09347766361951794,1.0153737435642236,0.5507509441754684,0.5155886966885017,0.3701704323410358,-0.07932989220169377,-0.4911523727464762,0.19570920792111107,-0.324916906811049,-0.3586144985474953,-0.7108470135856444,-0.8214359881588083,0.19755695324493153,-0.2912555089366375,-0.1963684689037721,-0.11274648053745714,-1.2110427906589005,-0.17784815086076886,-0.7751601537020983,-0.09046347342811142,-0.8211608399387158,1.087477440976554,-0.25238586792101364,-1.0594106594746844,-0.7450790013443692,0.18322346184726399,-0.221642123284796,-0.7658475366337556,-0.2839836829565073,0.6253460537228176,-1.9702621897431907,-0.03177123153308154,0.2925934038486547,0.039059876950172254,0.16325901029422793,0.6289406331344878,-0.7235880242934196,-0.3603223148611524,-0.10735735769130637,-0.26211836197470856,-0.06848018200321133,-0.0901604208376181,2.101873414738649,0.15370030561191836,-0.5716676207484407,-0.1888626531997842,-0.284278359167259,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.2759371866243678,-0.94951271635652,-0.8810247482495861,0.13326928453465936,-0.05548298106801854,-0.7719864136642463,-0.4911523727464762,-0.19738911528524614,-0.898491932581435,-0.5728110841851962,-0.7108470135856444,-0.8214359881588083,0.8039429175208064,-0.2912555089366375,-0.7053094811865528,-0.013936754124534718,-1.2110427906589005,-0.2961883176360893,-0.7751601537020983,-0.09046347342811142,-0.9131662045757589,1.087477440976554,-0.25238586792101364,-1.0594106594746844,-0.7450790013443692,0.18322346184726399,-0.221642123284796,-0.7658475366337556,-0.2839836829565073,-0.9247702235138276,,-0.4918205072781808,-1.0411765279809269,-1.0110771950128867,0.16325901029422793,0.7467869627497091,0.596549179896439,-0.3603223148611524,-0.10735735769130637,-0.26211836197470856,-0.06848018200321133,-0.0901604208376181,-1.1392757198700554,-1.370277300878981,-0.5742229146855227,0.1383054016473399,-0.284278359167259,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.2747556380046579,-0.9495165306309841,0.6700655852108897,0.03768943149619876,-0.23319818500746703,-0.7719864136642463,0.4067355586806759,-0.1318727280841866,-0.8028960949530374,-0.5728110841851962,-0.7108470135856444,0.5859135971877216,0.6808756553983963,-0.2912555089366375,-1.0691576610202953,-0.5148790880319088,-0.16457302325054513,-0.6985448846721788,-0.7751601537020983,-0.09046347342811142,-1.2259844443417054,1.087477440976554,-0.25238586792101364,-1.0594106594746844,-0.7450790013443692,0.18322346184726399,-0.221642123284796,-0.7658475366337556,-0.2839836829565073,-0.9247702235138276,,-0.4151456279873309,-1.0411765279809269,-0.7151294747323882,0.16325901029422793,0.41850075882159243,-0.7235880242934196,-0.3603223148611524,-0.10735735769130637,-0.26211836197470856,-0.06848018200321133,-0.0901604208376181,0.6613626882458915,-1.370277300878981,-1.0482299400142228,0.07287179067791508,-0.284278359167259,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.514610007805787,1.017217415507262,-0.8810247482495861,0.5155886966885017,0.24384748384544547,-0.7719864136642463,0.4067355586806759,-0.6560038256926629,0.822233144729723,0.7013839893518969,-0.7108470135856444,,-0.9838887631302048,-0.2912555089366375,-1.2678232316043632,-2.429030299705499,-0.16457302325054513,0.8530261908264669,-0.7751601537020983,-0.09046347342811142,-0.01969188576714054,-0.8066987571097177,-0.25238586792101364,-1.0594106594746844,-0.7450790013443692,0.18322346184726399,-0.221642123284796,-0.7658475366337556,0.3492963216034297,0.6253460537228176,2.0984951806529697,0.8883273199571169,0.2925934038486547,0.44479465475408136,0.16325901029422793,-0.7852153222481687,2.111706652887072,0.22669616978152338,-0.10735735769130637,6.089751192936751,-0.06848018200321133,-0.0901604208376181,-0.7791480382468661,-1.370277300878981,-1.3586981533696787,0.5963406784333136,-1.503408535155945,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.5574164034402034,-0.9444798341772062,-0.8810247482495861,0.03768943149619876,-0.259744311865236,0.6133266292608588,-0.4911523727464762,1.0146640479343552,1.1568185764291148,2.2062523089603605,0.9864815698739562,0.5859135971877216,1.674364098713852,-0.2912555089366375,-0.6160215842948369,0.9718626093904355,0.8818967441578103,0.8319879389552989,-0.7751601537020983,-0.09046347342811142,-0.0360483950359482,1.087477440976554,-0.25238586792101364,0.7387186513358293,-0.7450790013443692,0.18322346184726399,-0.221642123284796,0.7242438456192838,0.3492963216034297,-0.9247702235138276,,0.9266647596025418,0.2925934038486547,0.6882355214364269,0.16325901029422793,1.336018610825816,0.37152579281862214,-0.3603223148611524,-0.10735735769130637,-0.26211836197470856,-0.06848018200321133,0.43171140821917536,-1.499403401493245,1.6776779121028176,0.5219981843226303,-0.9413491793481696,0.934851816821427,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.883663044880649,1.0373646251306474,0.4314363031400472,-0.7747393193307163,-0.3995364774364431,0.6133266292608588,-0.4911523727464762,-1.0163439552984903,-1.6632586336086164,-0.5728110841851962,-0.7108470135856444,-0.8214359881588083,-0.16940724653825473,-0.2912555089366375,-0.03118585965409766,-0.31955753582031804,-0.16457302325054513,-0.6459492549942586,0.9328021728950151,-0.09046347342811142,0.3033491722918107,-0.8066987571097177,-0.25238586792101364,0.7387186513358293,-0.7450790013443692,1.3830636690933393,-0.221642123284796,-0.7658475366337556,0.3492963216034297,2.1754623309594625,0.7422427238542495,-1.4502564984138042,-1.0411765279809269,-1.125637602863402,0.16325901029422793,-0.7852153222481687,-0.7235880242934196,-0.3603223148611524,-0.10735735769130637,2.037696476872544,-0.06848018200321133,-0.0901604208376181,0.6613626882458915,-0.6082884976335313,0.016049984780405882,0.9889423442498625,-0.284278359167259,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.6121775076722064,1.0423864353188086,0.312121662104626,-0.4879997602153345,0.0662630490038185,-0.7719864136642463,1.304623490107828,-1.7042660209096154,0.5832435506587288,-0.5728110841851962,-0.7108470135856444,-0.8214359881588083,0.03645071919377659,-0.2912555089366375,-0.7856685883890971,-0.8848410869268044,-0.16457302325054513,-1.292875500032677,0.8014204554644678,-0.09046347342811142,-0.3141090526056784,-0.8066987571097177,-0.25238586792101364,-1.0594106594746844,-0.7450790013443692,0.18322346184726399,-0.221642123284796,-0.7658475366337556,-0.2839836829565073,-0.9247702235138276,,-0.5684953865690306,-1.0411765279809269,-0.03731372828350476,0.16325901029422793,-0.7852153222481687,1.1966115454372837,3.1944007310306066,-0.10735735769130637,-0.26211836197470856,-0.06848018200321133,-0.0901604208376181,0.3012350066227021,0.915689108857368,-0.6841005539800461,1.741428870398248,-1.503408535155945,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.1998170393934176,0.9994914755280513,-0.1651369020370588,-0.4402098336961042,0.03357077454843798,-0.07932989220169377,1.304623490107828,-1.7042660209096154,-1.6632586336086164,-0.5728110841851962,0.9864815698739562,0.5859135971877216,0.11924142280339788,-0.2912555089366375,1.0023215468675142,1.0407996278180558,0.8818967441578103,1.1054852132804838,2.0589311794425624,-0.09046347342811142,2.646419125048508,-0.8066987571097177,-0.25238586792101364,0.7387186513358293,-0.7450790013443692,2.5829038763394148,-0.221642123284796,-0.7658475366337556,0.9825763261633667,2.1754623309594625,-0.6140097329444706,-2.255342730967728,0.2925934038486547,0.21090048872594552,-3.6098381165057005,-0.7852153222481687,7.482264824477633,-0.3603223148611524,-0.10735735769130637,8.499081024110064,-0.06848018200321133,1.9103482572134236,-0.058892675000487275,0.15370030561191836,2.236600416104613,1.7087120649135357,-0.284278359167259,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.43848986057483685,-0.9811229862172062,0.0734923800337836,-0.3446299806576436,-0.36200574636166627,-0.07932989220169377,-0.4911523727464762,1.047422241534885,0.9178289823581206,-0.5728110841851962,-0.7108470135856444,-0.8214359881588083,0.7144394541590536,-0.2912555089366375,-1.0892474378209314,-0.5010916843463847,0.8818967441578103,-0.7879574551246431,0.9351482749919892,-0.09046347342811142,0.19498729838595996,1.087477440976554,-0.25238586792101364,0.7387186513358293,1.2452005227946992,0.18322346184726399,-0.221642123284796,-0.7658475366337556,0.9825763261633667,0.6253460537228176,-0.6140097329444706,0.9650021992479668,0.2925934038486547,-0.3714482511808417,0.16325901029422793,0.056544175003412536,0.4015289110956644,-0.3603223148611524,-0.10735735769130637,-0.26211836197470856,-0.06848018200321133,-0.0901604208376181,-0.7791480382468661,0.15370030561191836,-0.15259941506700228,-1.0394995958023068,1.54441690481577,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
